millis,stamp,datetime,moisture
98434999, 1534165678, 2018/8/13 13:7:58, 469
98436999, 1534165680, 2018/8/13 13:8:0, 469
98438999, 1534165682, 2018/8/13 13:8:2, 467
98440999, 1534165684, 2018/8/13 13:8:4, 468
98442999, 1534165686, 2018/8/13 13:8:6, 468
98445000, 1534165688, 2018/8/13 13:8:8, 467
98446999, 1534165690, 2018/8/13 13:8:10, 467
98448999, 1534165692, 2018/8/13 13:8:12, 467
98450999, 1534165694, 2018/8/13 13:8:14, 458
98452999, 1534165696, 2018/8/13 13:8:16, 467
98454999, 1534165698, 2018/8/13 13:8:18, 466
98456999, 1534165700, 2018/8/13 13:8:20, 466
98458999, 1534165702, 2018/8/13 13:8:22, 468
98460999, 1534165704, 2018/8/13 13:8:24, 465
98462999, 1534165706, 2018/8/13 13:8:26, 465
98464999, 1534165708, 2018/8/13 13:8:28, 466
98466999, 1534165710, 2018/8/13 13:8:30, 467
98468999, 1534165712, 2018/8/13 13:8:32, 467
98470999, 1534165714, 2018/8/13 13:8:34, 466
98472999, 1534165716, 2018/8/13 13:8:36, 467
98474999, 1534165718, 2018/8/13 13:8:38, 467
98476999, 1534165720, 2018/8/13 13:8:40, 465
98478999, 1534165722, 2018/8/13 13:8:42, 467
98480999, 1534165724, 2018/8/13 13:8:44, 466
98482999, 1534165726, 2018/8/13 13:8:46, 467
98484999, 1534165728, 2018/8/13 13:8:48, 466
98486999, 1534165730, 2018/8/13 13:8:50, 466
98488999, 1534165732, 2018/8/13 13:8:52, 465
98491000, 1534165734, 2018/8/13 13:8:54, 465
98492999, 1534165736, 2018/8/13 13:8:56, 468
98494999, 1534165738, 2018/8/13 13:8:58, 467
98496999, 1534165740, 2018/8/13 13:9:0, 465
98498999, 1534165743, 2018/8/13 13:9:3, 468
98500999, 1534165745, 2018/8/13 13:9:5, 467
98502999, 1534165747, 2018/8/13 13:9:7, 467
98504999, 1534165749, 2018/8/13 13:9:9, 466
98506999, 1534165751, 2018/8/13 13:9:11, 468
98508999, 1534165753, 2018/8/13 13:9:13, 467
98510999, 1534165755, 2018/8/13 13:9:15, 468
98512999, 1534165757, 2018/8/13 13:9:17, 468
98514999, 1534165759, 2018/8/13 13:9:19, 467
98516999, 1534165761, 2018/8/13 13:9:21, 467
98518999, 1534165763, 2018/8/13 13:9:23, 467
98520999, 1534165765, 2018/8/13 13:9:25, 466
98522999, 1534165767, 2018/8/13 13:9:27, 464
98524999, 1534165769, 2018/8/13 13:9:29, 467
98526999, 1534165771, 2018/8/13 13:9:31, 465
98528999, 1534165773, 2018/8/13 13:9:33, 466
98530999, 1534165775, 2018/8/13 13:9:35, 466
98533000, 1534165777, 2018/8/13 13:9:37, 465
98534999, 1534165779, 2018/8/13 13:9:39, 467
98536999, 1534165781, 2018/8/13 13:9:41, 466
98538999, 1534165783, 2018/8/13 13:9:43, 466
98540999, 1534165785, 2018/8/13 13:9:45, 465
98542999, 1534165787, 2018/8/13 13:9:47, 467
98544999, 1534165789, 2018/8/13 13:9:49, 466
98546999, 1534165791, 2018/8/13 13:9:51, 466
98548999, 1534165793, 2018/8/13 13:9:53, 465
98550999, 1534165795, 2018/8/13 13:9:55, 468
98552999, 1534165797, 2018/8/13 13:9:57, 467
98554999, 1534165799, 2018/8/13 13:9:59, 469
98556999, 1534165801, 2018/8/13 13:10:1, 467
98558999, 1534165803, 2018/8/13 13:10:3, 467
98560999, 1534165805, 2018/8/13 13:10:5, 466
98562999, 1534165807, 2018/8/13 13:10:7, 467
98564999, 1534165809, 2018/8/13 13:10:9, 467
98566999, 1534165811, 2018/8/13 13:10:11, 467
98568999, 1534165813, 2018/8/13 13:10:13, 465
98570999, 1534165815, 2018/8/13 13:10:15, 467
98572999, 1534165817, 2018/8/13 13:10:17, 466
98574999, 1534165819, 2018/8/13 13:10:19, 465
98576999, 1534165821, 2018/8/13 13:10:21, 466
98578999, 1534165823, 2018/8/13 13:10:23, 464
98580999, 1534165825, 2018/8/13 13:10:25, 464
98582999, 1534165827, 2018/8/13 13:10:27, 466
98584999, 1534165829, 2018/8/13 13:10:29, 466
98586999, 1534165831, 2018/8/13 13:10:31, 466
98588999, 1534165833, 2018/8/13 13:10:33, 466
98590999, 1534165835, 2018/8/13 13:10:35, 467
98592999, 1534165837, 2018/8/13 13:10:37, 467
98594999, 1534165839, 2018/8/13 13:10:39, 466
98596999, 1534165841, 2018/8/13 13:10:41, 467
98598999, 1534165843, 2018/8/13 13:10:43, 467
98600999, 1534165845, 2018/8/13 13:10:45, 466
98602999, 1534165847, 2018/8/13 13:10:47, 466
98604999, 1534165849, 2018/8/13 13:10:49, 467
98606999, 1534165851, 2018/8/13 13:10:51, 467
98608999, 1534165853, 2018/8/13 13:10:53, 466
98610999, 1534165855, 2018/8/13 13:10:55, 465
98612999, 1534165857, 2018/8/13 13:10:57, 466
98614999, 1534165859, 2018/8/13 13:10:59, 466
98616999, 1534165861, 2018/8/13 13:11:1, 465
98618999, 1534165863, 2018/8/13 13:11:3, 465
98620999, 1534165865, 2018/8/13 13:11:5, 464
98622999, 1534165867, 2018/8/13 13:11:7, 465
98624999, 1534165869, 2018/8/13 13:11:9, 465
98626999, 1534165871, 2018/8/13 13:11:11, 465
98628999, 1534165873, 2018/8/13 13:11:13, 466
98630999, 1534165875, 2018/8/13 13:11:15, 467
98632999, 1534165877, 2018/8/13 13:11:17, 466
98634999, 1534165879, 2018/8/13 13:11:19, 465
98636999, 1534165881, 2018/8/13 13:11:21, 466
98638999, 1534165883, 2018/8/13 13:11:23, 465
98640999, 1534165885, 2018/8/13 13:11:25, 466
98642999, 1534165887, 2018/8/13 13:11:27, 465
98644999, 1534165889, 2018/8/13 13:11:29, 467
98646999, 1534165891, 2018/8/13 13:11:31, 467
98648999, 1534165893, 2018/8/13 13:11:33, 466
98650999, 1534165895, 2018/8/13 13:11:35, 467
98652999, 1534165897, 2018/8/13 13:11:37, 466
98654999, 1534165899, 2018/8/13 13:11:39, 465
98656999, 1534165901, 2018/8/13 13:11:41, 467
98659000, 1534165903, 2018/8/13 13:11:43, 465
98660999, 1534165905, 2018/8/13 13:11:45, 467
98662999, 1534165907, 2018/8/13 13:11:47, 467
98664999, 1534165909, 2018/8/13 13:11:49, 467
98667000, 1534165911, 2018/8/13 13:11:51, 465
98668999, 1534165913, 2018/8/13 13:11:53, 466
98671000, 1534165915, 2018/8/13 13:11:55, 467
98672999, 1534165917, 2018/8/13 13:11:57, 467
98675000, 1534165919, 2018/8/13 13:11:59, 466
98676999, 1534165921, 2018/8/13 13:12:1, 464
98678999, 1534165923, 2018/8/13 13:12:3, 466
98680998, 1534165925, 2018/8/13 13:12:5, 466
98682999, 1534165927, 2018/8/13 13:12:7, 466
98684999, 1534165929, 2018/8/13 13:12:9, 466
98686999, 1534165931, 2018/8/13 13:12:11, 466
98688999, 1534165933, 2018/8/13 13:12:13, 466
98690999, 1534165935, 2018/8/13 13:12:15, 466
98692999, 1534165937, 2018/8/13 13:12:17, 466
98694999, 1534165939, 2018/8/13 13:12:19, 466
98696999, 1534165941, 2018/8/13 13:12:21, 466
98698999, 1534165943, 2018/8/13 13:12:23, 467
98700999, 1534165945, 2018/8/13 13:12:25, 467
98703000, 1534165947, 2018/8/13 13:12:27, 465
98704999, 1534165949, 2018/8/13 13:12:29, 465
98706999, 1534165951, 2018/8/13 13:12:31, 469
98708999, 1534165953, 2018/8/13 13:12:33, 467
98710999, 1534165955, 2018/8/13 13:12:35, 466
98712999, 1534165957, 2018/8/13 13:12:37, 466
98714999, 1534165959, 2018/8/13 13:12:39, 467
98716999, 1534165961, 2018/8/13 13:12:41, 466
98719000, 1534165963, 2018/8/13 13:12:43, 466
98720999, 1534165965, 2018/8/13 13:12:45, 467
98722999, 1534165967, 2018/8/13 13:12:47, 465
98724999, 1534165969, 2018/8/13 13:12:49, 465
98726999, 1534165971, 2018/8/13 13:12:51, 465
98728999, 1534165973, 2018/8/13 13:12:53, 467
98730999, 1534165975, 2018/8/13 13:12:55, 466
98732999, 1534165977, 2018/8/13 13:12:57, 464
98734999, 1534165979, 2018/8/13 13:12:59, 466
98736999, 1534165981, 2018/8/13 13:13:1, 467
98738999, 1534165983, 2018/8/13 13:13:3, 466
98740999, 1534165985, 2018/8/13 13:13:5, 466
98742999, 1534165987, 2018/8/13 13:13:7, 464
98744999, 1534165989, 2018/8/13 13:13:9, 465
98746999, 1534165991, 2018/8/13 13:13:11, 467
98748999, 1534165993, 2018/8/13 13:13:13, 467
98750999, 1534165995, 2018/8/13 13:13:15, 466
98752999, 1534165997, 2018/8/13 13:13:17, 466
98754999, 1534165999, 2018/8/13 13:13:19, 467
98756999, 1534166001, 2018/8/13 13:13:21, 467
98758999, 1534166003, 2018/8/13 13:13:23, 466
98760999, 1534166005, 2018/8/13 13:13:25, 466
98763000, 1534166007, 2018/8/13 13:13:27, 467
98764999, 1534166009, 2018/8/13 13:13:29, 468
98766999, 1534166011, 2018/8/13 13:13:31, 466
98768999, 1534166013, 2018/8/13 13:13:33, 467
98770999, 1534166015, 2018/8/13 13:13:35, 466
98772999, 1534166017, 2018/8/13 13:13:37, 465
98774999, 1534166019, 2018/8/13 13:13:39, 465
98776999, 1534166021, 2018/8/13 13:13:41, 464
98778999, 1534166023, 2018/8/13 13:13:43, 465
98780999, 1534166025, 2018/8/13 13:13:45, 465
98782999, 1534166027, 2018/8/13 13:13:47, 462
98784999, 1534166029, 2018/8/13 13:13:49, 465
98786999, 1534166031, 2018/8/13 13:13:51, 466
98788999, 1534166033, 2018/8/13 13:13:53, 465
98790999, 1534166035, 2018/8/13 13:13:55, 466
98792999, 1534166037, 2018/8/13 13:13:57, 466
98794999, 1534166039, 2018/8/13 13:13:59, 466
98796999, 1534166041, 2018/8/13 13:14:1, 466
98798999, 1534166043, 2018/8/13 13:14:3, 466
98800999, 1534166045, 2018/8/13 13:14:5, 465
98803000, 1534166047, 2018/8/13 13:14:7, 465
98804999, 1534166049, 2018/8/13 13:14:9, 466
98806999, 1534166051, 2018/8/13 13:14:11, 465
98808999, 1534166053, 2018/8/13 13:14:13, 467
98810999, 1534166055, 2018/8/13 13:14:15, 465
98813000, 1534166057, 2018/8/13 13:14:17, 465
98814999, 1534166059, 2018/8/13 13:14:19, 465
98816999, 1534166061, 2018/8/13 13:14:21, 466
98818999, 1534166063, 2018/8/13 13:14:23, 468
98820999, 1534166065, 2018/8/13 13:14:25, 466
98822999, 1534166067, 2018/8/13 13:14:27, 467
98824999, 1534166069, 2018/8/13 13:14:29, 464
98826999, 1534166071, 2018/8/13 13:14:31, 466
98828999, 1534166073, 2018/8/13 13:14:33, 466
98830999, 1534166075, 2018/8/13 13:14:35, 466
98833000, 1534166077, 2018/8/13 13:14:37, 466
98834999, 1534166079, 2018/8/13 13:14:39, 466
98836999, 1534166081, 2018/8/13 13:14:41, 465
98838999, 1534166083, 2018/8/13 13:14:43, 466
98840999, 1534166085, 2018/8/13 13:14:45, 466
98842999, 1534166087, 2018/8/13 13:14:47, 466
98844999, 1534166089, 2018/8/13 13:14:49, 467
98846999, 1534166091, 2018/8/13 13:14:51, 466
98848999, 1534166093, 2018/8/13 13:14:53, 466
98850999, 1534166095, 2018/8/13 13:14:55, 465
98852999, 1534166097, 2018/8/13 13:14:57, 465
98854999, 1534166099, 2018/8/13 13:14:59, 466
98856998, 1534166101, 2018/8/13 13:15:1, 466
98858999, 1534166103, 2018/8/13 13:15:3, 466
98860999, 1534166105, 2018/8/13 13:15:5, 465
98862999, 1534166107, 2018/8/13 13:15:7, 465
98864999, 1534166109, 2018/8/13 13:15:9, 465
98866999, 1534166111, 2018/8/13 13:15:11, 465
98868999, 1534166113, 2018/8/13 13:15:13, 465
98870999, 1534166115, 2018/8/13 13:15:15, 466
98872999, 1534166117, 2018/8/13 13:15:17, 466
98874999, 1534166119, 2018/8/13 13:15:19, 466
98876999, 1534166121, 2018/8/13 13:15:21, 465
98879000, 1534166123, 2018/8/13 13:15:23, 466
98880999, 1534166125, 2018/8/13 13:15:25, 465
98882999, 1534166127, 2018/8/13 13:15:27, 466
98884999, 1534166129, 2018/8/13 13:15:29, 468
98886999, 1534166131, 2018/8/13 13:15:31, 467
98888999, 1534166133, 2018/8/13 13:15:33, 467
98890999, 1534166135, 2018/8/13 13:15:35, 467
98892999, 1534166137, 2018/8/13 13:15:37, 467
98894999, 1534166139, 2018/8/13 13:15:39, 465
98896999, 1534166141, 2018/8/13 13:15:41, 465
98899000, 1534166143, 2018/8/13 13:15:43, 466
98900999, 1534166145, 2018/8/13 13:15:45, 467
98902999, 1534166147, 2018/8/13 13:15:47, 467
98904999, 1534166149, 2018/8/13 13:15:49, 466
98907000, 1534166151, 2018/8/13 13:15:51, 466
98908999, 1534166153, 2018/8/13 13:15:53, 465
98911000, 1534166155, 2018/8/13 13:15:55, 467
98912999, 1534166157, 2018/8/13 13:15:57, 466
98915000, 1534166159, 2018/8/13 13:15:59, 468
98916999, 1534166161, 2018/8/13 13:16:1, 467
98918999, 1534166163, 2018/8/13 13:16:3, 466
98920998, 1534166165, 2018/8/13 13:16:5, 466
98922999, 1534166167, 2018/8/13 13:16:7, 464
98924999, 1534166169, 2018/8/13 13:16:9, 464
98926999, 1534166171, 2018/8/13 13:16:11, 465
98928999, 1534166173, 2018/8/13 13:16:13, 465
98930999, 1534166175, 2018/8/13 13:16:15, 467
98932999, 1534166177, 2018/8/13 13:16:17, 466
98934999, 1534166179, 2018/8/13 13:16:19, 465
98936999, 1534166181, 2018/8/13 13:16:21, 468
98938999, 1534166183, 2018/8/13 13:16:23, 465
98940999, 1534166185, 2018/8/13 13:16:25, 466
98942999, 1534166187, 2018/8/13 13:16:27, 465
98944999, 1534166189, 2018/8/13 13:16:29, 464
98946999, 1534166191, 2018/8/13 13:16:31, 465
98949000, 1534166193, 2018/8/13 13:16:33, 466
98950999, 1534166195, 2018/8/13 13:16:35, 465
98952999, 1534166197, 2018/8/13 13:16:37, 466
98954999, 1534166199, 2018/8/13 13:16:39, 468
98957000, 1534166201, 2018/8/13 13:16:41, 466
98958999, 1534166203, 2018/8/13 13:16:43, 466
98960999, 1534166205, 2018/8/13 13:16:45, 467
98962999, 1534166207, 2018/8/13 13:16:47, 466
98965000, 1534166209, 2018/8/13 13:16:49, 465
98966999, 1534166211, 2018/8/13 13:16:51, 467
98968999, 1534166213, 2018/8/13 13:16:53, 465
98970999, 1534166215, 2018/8/13 13:16:55, 465
98972999, 1534166217, 2018/8/13 13:16:57, 466
98974999, 1534166219, 2018/8/13 13:16:59, 465
98976999, 1534166221, 2018/8/13 13:17:1, 466
98978999, 1534166223, 2018/8/13 13:17:3, 465
98980999, 1534166225, 2018/8/13 13:17:5, 467
98982999, 1534166227, 2018/8/13 13:17:7, 466
98984999, 1534166229, 2018/8/13 13:17:9, 466
98986999, 1534166231, 2018/8/13 13:17:11, 470
98988999, 1534166233, 2018/8/13 13:17:13, 466
98990999, 1534166235, 2018/8/13 13:17:15, 467
98992999, 1534166237, 2018/8/13 13:17:17, 466
98994999, 1534166239, 2018/8/13 13:17:19, 465
98996999, 1534166241, 2018/8/13 13:17:21, 466
98998999, 1534166243, 2018/8/13 13:17:23, 463
99000999, 1534166245, 2018/8/13 13:17:25, 464
99002999, 1534166247, 2018/8/13 13:17:27, 466
99004999, 1534166249, 2018/8/13 13:17:29, 466
99006999, 1534166251, 2018/8/13 13:17:31, 465
99009000, 1534166253, 2018/8/13 13:17:33, 466
99010999, 1534166255, 2018/8/13 13:17:35, 466
99012999, 1534166257, 2018/8/13 13:17:37, 466
99014999, 1534166259, 2018/8/13 13:17:39, 465
99016999, 1534166261, 2018/8/13 13:17:41, 464
99018999, 1534166263, 2018/8/13 13:17:43, 465
99020999, 1534166265, 2018/8/13 13:17:45, 465
99022999, 1534166267, 2018/8/13 13:17:47, 466
99024999, 1534166269, 2018/8/13 13:17:49, 466
99026999, 1534166271, 2018/8/13 13:17:51, 465
99028999, 1534166273, 2018/8/13 13:17:53, 467
99030999, 1534166275, 2018/8/13 13:17:55, 466
99032999, 1534166277, 2018/8/13 13:17:57, 466
99034999, 1534166279, 2018/8/13 13:17:59, 465
99036999, 1534166281, 2018/8/13 13:18:1, 465
99038999, 1534166283, 2018/8/13 13:18:3, 465
99040999, 1534166285, 2018/8/13 13:18:5, 466
99042999, 1534166287, 2018/8/13 13:18:7, 465
99044999, 1534166289, 2018/8/13 13:18:9, 465
99046999, 1534166291, 2018/8/13 13:18:11, 465
99048999, 1534166293, 2018/8/13 13:18:13, 463
99050999, 1534166295, 2018/8/13 13:18:15, 465
99052999, 1534166297, 2018/8/13 13:18:17, 465
99054999, 1534166299, 2018/8/13 13:18:19, 466
99056999, 1534166301, 2018/8/13 13:18:21, 466
99058999, 1534166303, 2018/8/13 13:18:23, 464
99060999, 1534166305, 2018/8/13 13:18:25, 466
99062999, 1534166307, 2018/8/13 13:18:27, 465
99064999, 1534166309, 2018/8/13 13:18:29, 466
99066999, 1534166311, 2018/8/13 13:18:31, 465
99068999, 1534166313, 2018/8/13 13:18:33, 464
99070999, 1534166315, 2018/8/13 13:18:35, 466
99072999, 1534166317, 2018/8/13 13:18:37, 465
99074999, 1534166319, 2018/8/13 13:18:39, 475
99076999, 1534166321, 2018/8/13 13:18:41, 466
99078999, 1534166323, 2018/8/13 13:18:43, 466
99080999, 1534166325, 2018/8/13 13:18:45, 467
99082999, 1534166327, 2018/8/13 13:18:47, 466
99084999, 1534166329, 2018/8/13 13:18:49, 466
99086999, 1534166331, 2018/8/13 13:18:51, 466
99088999, 1534166333, 2018/8/13 13:18:53, 467
99090999, 1534166335, 2018/8/13 13:18:55, 466
99092999, 1534166337, 2018/8/13 13:18:57, 466
99094999, 1534166339, 2018/8/13 13:18:59, 466
99096998, 1534166341, 2018/8/13 13:19:1, 464
99098999, 1534166343, 2018/8/13 13:19:3, 465
99100999, 1534166345, 2018/8/13 13:19:5, 465
99102999, 1534166347, 2018/8/13 13:19:7, 463
99104999, 1534166349, 2018/8/13 13:19:9, 466
99106999, 1534166351, 2018/8/13 13:19:11, 467
99108999, 1534166353, 2018/8/13 13:19:13, 466
99110999, 1534166355, 2018/8/13 13:19:15, 466
99112999, 1534166357, 2018/8/13 13:19:17, 467
99114999, 1534166359, 2018/8/13 13:19:19, 466
99116999, 1534166361, 2018/8/13 13:19:21, 465
99118999, 1534166363, 2018/8/13 13:19:23, 465
99120999, 1534166365, 2018/8/13 13:19:25, 467
99122999, 1534166367, 2018/8/13 13:19:27, 466
99124999, 1534166369, 2018/8/13 13:19:29, 465
99126999, 1534166371, 2018/8/13 13:19:31, 466
99128999, 1534166373, 2018/8/13 13:19:33, 466
99130999, 1534166375, 2018/8/13 13:19:35, 457
99132999, 1534166377, 2018/8/13 13:19:37, 466
99134999, 1534166379, 2018/8/13 13:19:39, 466
99136999, 1534166381, 2018/8/13 13:19:41, 465
99138999, 1534166383, 2018/8/13 13:19:43, 466
99140999, 1534166385, 2018/8/13 13:19:45, 465
99142999, 1534166387, 2018/8/13 13:19:47, 466
99144999, 1534166389, 2018/8/13 13:19:49, 465
99146999, 1534166391, 2018/8/13 13:19:51, 465
99148999, 1534166393, 2018/8/13 13:19:53, 466
99150999, 1534166395, 2018/8/13 13:19:55, 467
99152999, 1534166398, 2018/8/13 13:19:58, 465
99154999, 1534166400, 2018/8/13 13:20:0, 466
99156999, 1534166402, 2018/8/13 13:20:2, 467
99158999, 1534166404, 2018/8/13 13:20:4, 466
99160999, 1534166406, 2018/8/13 13:20:6, 465
99162999, 1534166408, 2018/8/13 13:20:8, 466
99164999, 1534166410, 2018/8/13 13:20:10, 467
99166999, 1534166412, 2018/8/13 13:20:12, 465
99168999, 1534166414, 2018/8/13 13:20:14, 464
99170999, 1534166416, 2018/8/13 13:20:16, 464
99172999, 1534166418, 2018/8/13 13:20:18, 464
99174999, 1534166420, 2018/8/13 13:20:20, 464
99176999, 1534166422, 2018/8/13 13:20:22, 466
99178999, 1534166424, 2018/8/13 13:20:24, 465
99180999, 1534166426, 2018/8/13 13:20:26, 465
99182999, 1534166428, 2018/8/13 13:20:28, 467
99184999, 1534166430, 2018/8/13 13:20:30, 465
99186999, 1534166432, 2018/8/13 13:20:32, 466
99188999, 1534166434, 2018/8/13 13:20:34, 465
99190999, 1534166436, 2018/8/13 13:20:36, 465
99192999, 1534166438, 2018/8/13 13:20:38, 466
99194999, 1534166440, 2018/8/13 13:20:40, 466
99196999, 1534166442, 2018/8/13 13:20:42, 465
99198999, 1534166444, 2018/8/13 13:20:44, 466
99200999, 1534166446, 2018/8/13 13:20:46, 465
99202999, 1534166448, 2018/8/13 13:20:48, 467
99204999, 1534166450, 2018/8/13 13:20:50, 465
99206999, 1534166452, 2018/8/13 13:20:52, 463
99208999, 1534166454, 2018/8/13 13:20:54, 465
99210999, 1534166456, 2018/8/13 13:20:56, 466
99212999, 1534166458, 2018/8/13 13:20:58, 464
99214999, 1534166460, 2018/8/13 13:21:0, 466
99216999, 1534166462, 2018/8/13 13:21:2, 464
99218999, 1534166464, 2018/8/13 13:21:4, 465
99220999, 1534166466, 2018/8/13 13:21:6, 465
99222999, 1534166468, 2018/8/13 13:21:8, 464
99224999, 1534166470, 2018/8/13 13:21:10, 466
99227000, 1534166472, 2018/8/13 13:21:12, 464
99228999, 1534166474, 2018/8/13 13:21:14, 466
99230999, 1534166476, 2018/8/13 13:21:16, 466
99232999, 1534166478, 2018/8/13 13:21:18, 464
99235000, 1534166480, 2018/8/13 13:21:20, 464
99236999, 1534166482, 2018/8/13 13:21:22, 466
99239000, 1534166484, 2018/8/13 13:21:24, 466
99240999, 1534166486, 2018/8/13 13:21:26, 466
99242999, 1534166488, 2018/8/13 13:21:28, 465
99244999, 1534166490, 2018/8/13 13:21:30, 465
99247000, 1534166492, 2018/8/13 13:21:32, 465
99248999, 1534166494, 2018/8/13 13:21:34, 467
99250999, 1534166496, 2018/8/13 13:21:36, 467
99252999, 1534166498, 2018/8/13 13:21:38, 466
99254999, 1534166500, 2018/8/13 13:21:40, 466
99256999, 1534166502, 2018/8/13 13:21:42, 465
99258999, 1534166504, 2018/8/13 13:21:44, 465
99260999, 1534166506, 2018/8/13 13:21:46, 464
99262999, 1534166508, 2018/8/13 13:21:48, 465
99264999, 1534166510, 2018/8/13 13:21:50, 466
99266999, 1534166512, 2018/8/13 13:21:52, 465
99268999, 1534166514, 2018/8/13 13:21:54, 466
99270999, 1534166516, 2018/8/13 13:21:56, 465
99272999, 1534166518, 2018/8/13 13:21:58, 464
99274999, 1534166520, 2018/8/13 13:22:0, 466
99276999, 1534166522, 2018/8/13 13:22:2, 467
99278999, 1534166524, 2018/8/13 13:22:4, 465
99280999, 1534166526, 2018/8/13 13:22:6, 468
99282999, 1534166528, 2018/8/13 13:22:8, 467
99284999, 1534166530, 2018/8/13 13:22:10, 464
99286999, 1534166532, 2018/8/13 13:22:12, 464
99288999, 1534166534, 2018/8/13 13:22:14, 465
99290999, 1534166536, 2018/8/13 13:22:16, 465
99292999, 1534166538, 2018/8/13 13:22:18, 465
99294999, 1534166540, 2018/8/13 13:22:20, 465
99296999, 1534166542, 2018/8/13 13:22:22, 466
99298999, 1534166544, 2018/8/13 13:22:24, 467
99300999, 1534166546, 2018/8/13 13:22:26, 467
99302999, 1534166548, 2018/8/13 13:22:28, 467
99304999, 1534166550, 2018/8/13 13:22:30, 465
99306999, 1534166552, 2018/8/13 13:22:32, 464
99308999, 1534166554, 2018/8/13 13:22:34, 465
99310999, 1534166556, 2018/8/13 13:22:36, 464
99313000, 1534166558, 2018/8/13 13:22:38, 465
99314999, 1534166560, 2018/8/13 13:22:40, 465
99316999, 1534166562, 2018/8/13 13:22:42, 465
99318999, 1534166564, 2018/8/13 13:22:44, 466
99320999, 1534166566, 2018/8/13 13:22:46, 467
99322999, 1534166568, 2018/8/13 13:22:48, 466
99324999, 1534166570, 2018/8/13 13:22:50, 465
99326999, 1534166572, 2018/8/13 13:22:52, 464
99329000, 1534166574, 2018/8/13 13:22:54, 465
99330999, 1534166576, 2018/8/13 13:22:56, 465
99332999, 1534166578, 2018/8/13 13:22:58, 467
99334999, 1534166580, 2018/8/13 13:23:0, 465
